"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"64";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Medzilaborecká 11";"Bratislava - Ruinov";"82101";"6,2074161529541";;"7,18336410522461";"6,79283752441406";"7,57389068603516";;"0";;;;;"2,03534259796143";"7,30120849609375"
"65";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Francúzsky bil.";"Gymnázium";"Spojená škola-Gymnázium";"Metodova 2";"Bratislava - Ruinov";"82108";"7,51772689819336";"8,88022537231445";;"6,44016952514648";"8,99535751342773";"9,47072143554687";"1,3591890335083";"7,94285354614258";"7,59643478393555";;"5,76453971862793";"1,9664722442627";"7,0658447265625"
"66";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mierová 46";"Bratislava - Ruinov";"82105";"7,85405654907227";;"9,63793792724609";"9,65855865478516";"9,61731643676758";;"0,426357173919678";;"9,239599609375";;;"3,40150718688965";"8,87795639038086"
"67";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Mierová 46";"Bratislava - Ruinov";"82105";;;;;;;;;;;;;
"68";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nevädzová 2";"Bratislava - Ruinov";"82101";"6,65503997802734";;"7,81349639892578";"7,89989700317383";"7,72807159423828";;"0";;"9,06952133178711";;;"2,9754711151123";"7,97996063232422"
"69";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Nevädzová 3";"Bratislava - Ruinov";"82007";"5,88578796386719";"7,82267990112305";;"2,63586368560791";"9,10255355834961";"6,58748474121094";"1,75725231170654";"5,16198120117187";;;"9,305322265625";"3,10558032989502";"6,26545867919922"
"71";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Základná škola";"Slovenskı";"Základná škola";"Základná škola Košická (PYP)";"Novohradská 3";"Bratislava - Ruinov";"82109";;;;;;;"2,92682933807373";;;;;"1,21531238555908";
"72";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium Jura Hronca";"Novohradská 3";"Bratislava - Ruinov";"82109";"9,5802375793457";"9,503759765625";;"8,56984252929687";"9,66734161376953";"9,96600646972656";"9,33148345947266";"9,91303558349609";;;"2,47592067718506";"2,46018390655518";"3,90590744018555"
"73";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Športové gymnázium";"Ostredková 10";"Bratislava - Ruinov";"82102";"2,0960657119751";"1,96577816009521";;"1,06440706253052";"0,704075765609741";"3,48082580566406";"4,6659008026123";"0,866854572296143";"6,35275115966797";;"3,36527862548828";"2,84735050201416";"4,1335319519043"
"74";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ostredková 14";"Bratislava - Ruinov";"82102";"7,39159240722656";;"9,14615631103516";"8,7218505859375";"9,57046127319336";;"0";;;;;"2,43185787200928";"8,59318008422852"
"75";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Pavlovièova 3";"Bratislava - Ruinov";"82104";;;;;;;"0";;;;"5,36336174011231";;
"76";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podzáhradná 51";"Bratislava - Podunajské Biskupice";"82107";"6,07363662719727";;"6,946484375";"6,99322052001953";"6,89974822998047";;"0";;;;;"2,99693393707275";"8,63427658081055"
"77";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rajèianska 3";"Bratislava - Vrakuòa";"82107";"6,49101409912109";;"7,78468475341797";"7,90705184936523";"7,66231689453125";;"0";;"8,98335800170898";;;"3,22651138305664";"7,33404159545898"
"78";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Ruinovská 1";"Bratislava - Ruinov";"82601";"4,20439147949219";"3,26929359436035";;"0";"2,97158679962158";"3,57155685424805";"0";"5,7933479309082";"7,71603622436523";;"9,20502548217774";"3,177099609375";"5,0453971862793"
"79";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ruová dolina 29";"Bratislava - Ruinov";"82109";"6,15460929870605";;"7,26400909423828";"6,61505889892578";"7,90195999145508";;"0";;"6,92591934204102";;;"3,11462745666504";"8,21411972045899"
"80";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"ZŠ-roè.II. stupeò";"Slovenskı";"Základná škola";"Súkromná základná škola";"Ruová dolina 29";"Bratislava - Ruinov";"82109";;;;;;;"0";;;;;"6,38638687133789";"2"
"81";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Ruová dolina 29";"Bratislava - Ruinov";"82109";;;;;;;;;;;;;
"82";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkr. ped. a soc. akad";"Ruová Dolina 29";"Bratislava - Ruinov";"82109";"3,99535865783691";"5,47471389770508";;"0";"4,60402412414551";"6,73861846923828";"0";"3,61094589233398";;;"8,79416732788086";"7,87557144165039";"4,99831809997559"
"83";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obch.a sluieb";"Sklenárova 1";"Bratislava - Ruinov";"82109";"6,79408493041992";"3,98733940124512";;"0";"3,49608955383301";"4,51875457763672";"8,46309280395508";"8,70567932128906";"7,65361862182617";;"3,34323539733887";"3,17431449890137";"5,12403755187988"
"84";"Bratislavskı";"Bratislava II";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Sklenárova 5";"Bratislava - Ruinov";"82109";;;;;;;;;;;;;
"85";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"SUŠ scénic.vytvarníctva";"Sklenárova 7";"Bratislava - Ruinov";"82489";"5,45587120056152";"5,32490119934082";;"0";"5,29579200744629";"5,35745620727539";"7,10524444580078";"5,23077278137207";;;"4,48637199401855";"6,38201904296875";"3,0699405670166"
"86";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Kvaèalova 20";"Bratislava - Ruinov";"82108";"5,14596214294434";"4,64653472900391";;"0";"4,51699981689453";"4,80485496520996";"0,607360649108887";"6,45322418212891";"5,44362487792969";;"3,49874038696289";"3,12085437774658";"4,97851943969727"
"89";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stred. odborná škola";"Svätoplukova 2";"Bratislava - Ruinov";"82108";"4,55508804321289";"3,59298133850098";;"0";"3,84803504943848";"3,33235893249512";"4,18201637268066";"5,39938812255859";;;"4,01734580993652";"3,51200904846191";"5,8908935546875"
"90";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"Tokajícka 24";"Bratislava - Ruinov";"82103";;;;;;;"0";"1,52094926834106";;;"6,49336547851563";"3,0634105682373";"5,69984245300293"
"91";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium L.Novomeského";"Tomášikova 2";"Bratislava - Ruinov";"82729";"7,12570266723633";"7,32927474975586";;"6,82197265625";"6,90571441650391";"7,95081329345703";"2,46552925109863";"9,43323440551758";"7,39328689575195";;"8,09678573608398";"1,40879564285278";"7,99293823242188"
"92";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s MŠ";"Vetvárska 7";"Bratislava - Podunajské Biskupice";"82106";;;;;;;"9,07110061645508";;;;;"8,50806884765625";"5,55799865722656"
"93";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vrútocká 58";"Bratislava - Ruinov";"82104";"6,23512496948242";;"7,40752105712891";"7,47905960083008";"7,33598327636719";;"0";;"8,55282821655273";;;"3,82691268920898";"8,14071578979492"
"94";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"SZŠ";"Záhradnícka 44";"Bratislava - Ruinov";"82108";"7,56475067138672";"7,42041397094727";;"0";"8,70677719116211";"6,0966739654541";"2,42049789428711";"8,70907135009766";"9,09990844726562";;"4,15958786010742";"7,4232551574707";"5,10951995849609"
"95";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"eleznièná 14";"Bratislava - Vrakuòa";"82107";"5,42465934753418";;"6,31432609558105";"6,70438690185547";"5,93040771484375";;"0";;"8,86074295043945";;;"3,17318096160889";"7,13655548095703"
"96";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"eleznièná 14";"Bratislava - Vrakuòa";"82107";;;;;;;;;;;;;
"97";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"itavská 1";"Bratislava - Vrakuòa";"82107";"4,95707321166992";;"5,72476501464844";"5,4098819732666";"6,03964767456055";;"0";;"8,46967315673828";;;"3,66286964416504";"7,0933235168457"
"98";"Bratislavskı";"Bratislava II";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Váska 32";"Bratislava - Vrakuòa";"82107";"3,77133407592773";"3,5465705871582";;"3,66002311706543";"0,296612787246704";"7,11385726928711";"2,30615520477295";"5,18987350463867";"7,24021301269531";;"5,94005966186523";"5,56169853210449";"8,07803573608398"
"99";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Cádrova 23";"Bratislava - Nové Mesto";"83101";"6,77337341308594";;"7,96732482910156";"7,26440048217773";"8,65072402954102";;"0";;;;;"3,50464630126953";"8,54176635742187"
"100";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium škol. bratov";"Èachtická 14";"Bratislava - Raèa";"83106";"6,67833099365234";"6,96388549804688";;"5,78816223144531";"6,61463775634766";"7,73453369140625";"0";"10";"8,26056976318359";;"5,96506271362305";"3,24603958129883";
"101";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èeská 10";"Bratislava - Nové Mesto";"83103";"5,84170150756836";;"7,33885116577148";"6,7367805480957";"7,94092178344727";;"0,352720522880554";;"8,54476318359375";;;"3,89573402404785";"9,00931167602539"
"102";"Bratislavskı";"Bratislava III";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Èeská 10";"Bratislava - Nové Mesto";"83103";"6,88977737426758";"7,44983367919922";;"6,07580413818359";"6,55809936523437";"8,47658767700195";"0";"9,67950820922852";"7,70617828369141";;"5,60271453857422";"2,61946601867676";"7,05750045776367"
"104";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Detvianska 24";"Bratislava - Raèa";"83106";"5,9789493560791";;"6,70948333740234";"7,30744171142578";"6,11152572631836";;"0";;;;;"1,96219654083252";
"105";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hálkova 54";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;
"108";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Hlinícka 1";"Bratislava - Raèa";"83401";"5,08091850280762";"5,28377227783203";;"1,33054351806641";"4,93861846923828";"6,16459655761719";"5,7511589050293";"4,78458747863769";;;"2,45705318450928";"3,8151912689209";"5,21779479980469"
"109";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ sluch.pos.-int.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83320";;;;;;;;;;;;;
"110";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ nar.kom.schop.i";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"111";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠ pre sl.p.i.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"112";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Hrdlièkova 21";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"113";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hubeného 23";"Bratislava - Raèa";"83408";"4,77383003234863";"6,58726654052734";;"7,5711784362793";"4,99098625183106";"7,90059814453125";"0,651731634140015";"2,89484100341797";;;"5,72211380004883";"2,40157451629639";"7,1305046081543"
"114";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hubeného 25";"Bratislava - Raèa";"83153";"6,80131301879883";;"8,43217468261719";"8,45781555175781";"8,40653457641602";;"0";;"9,40504379272461";;;"2,26836605072022";"7,65239868164062"
"115";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jeséniova 54";"Bratislava - Nové Mesto";"83101";"7,31063461303711";;"8,95868225097656";"8,47275466918945";"9,44460906982422";;"0";;;;;"3,09489479064941";"7,051611328125"
"116";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ knihov. a infor. štúdií";"Slovenskı";"Stredná odborná škola";"SOŠ  knih.a inf.štúdií";"Kadnárova 7";"Bratislava - Raèa";"83414";"6,09054794311523";"7,43480453491211";;"0";"8,68084259033203";"6,09890747070312";"0";"6,23325233459473";;;"6,98968505859375";"3,70259590148926";"5,3046703338623"
"119";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DFN";"Limbová 1";"Bratislava - Nové Mesto";"83340";;;;;;;;;;;;;
"120";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Mikovíniho 1";"Bratislava - Nové Mesto";"83102";"6,85896682739258";"7,58213958740234";;"0,711782693862915";"8,98719177246094";"6,15084800720215";"0,133942413330078";"7,62543334960938";"7,30153350830078";;"5,33640365600586";"2,90228233337402";"5,7982120513916"
"122";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Na pántoch 9";"Bratislava - Raèa";"83106";"4,20042724609375";"2,46179714202881";;"0";"2,23466396331787";"2,72233238220215";"0";"6,43141708374023";;;"3,37144012451172";"3,92131500244141";"4,62719879150391"
"123";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Odborárska 2";"Bratislava - Nové Mesto";"83102";"5,41267852783203";;"6,30327758789062";"6,63517684936523";"5,97137870788574";;"0";;;;;"3,57555923461914";"8,42665405273437"
"124";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ská 1";"Bratislava - Vajnory";"83107";"6,22696380615234";;"7,28867492675781";"6,42742614746094";"8,14992294311523";;"0";;;;;"2,41626605987549";"7,21401290893555"
"125";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";"7,31685485839844";;"8,89069747924805";"8,59326095581055";"9,1835578918457";;"0";;"9,46578750610352";;;"3,31958961486816";"8,89800109863281"
"126";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;;;
"127";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Raèianska 105";"Bratislava - Nové Mesto";"83102";"4,50534973144531";"4,42674560546875";;"0";"4,71101531982422";"4,10857200622559";"4,54872016906738";"4,55955924987793";;;"3,08813819885254";"2,81508941650391";"5,6626091003418"
"128";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Raèianska 107";"Bratislava - Nové Mesto";"83102";"6,71084747314453";"8,68414459228516";;"0";"9,89089202880859";"7,46199111938477";"4,29217262268066";"5,61594505310059";"7,91039810180664";;"7,96777877807617";"3,27596092224121";"5,27052192687988"
"129";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ polygrafická";"Slovenskı";"Stredná odborná škola";"SOŠ polygrafická";"Raèianska 190";"Bratislava - Nové Mesto";"83526";"5,1891902923584";"7,09225845336914";;"2,10885467529297";"6,94685897827148";"7,36415710449219";"3,16028614044189";"4,07251625061035";;;"5,09652900695801";"3,71980133056641";"4,17224235534668"
"130";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ chemická";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Raèianska 78";"Bratislava - Nové Mesto";"83602";;;;;;;"0";;;;"7,47568588256836";;
"131";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Riazanská 75";"Bratislava - Nové Mesto";"83103";"4,61395988464355";;"5,18406219482422";"5,51165237426758";"4,85647239685059";;"0,415561246871948";;;;;"4,19271926879883";"8,15591583251953"
"132";"Bratislavskı";"Bratislava III";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ HOST";"Riazanská 75";"Bratislava - Nové Mesto";"83103";"3,75508041381836";"6,01885185241699";;"0";"6,20539932250977";"5,79409561157227";"1,12856092453003";"2,46936740875244";;;"6,25567665100098";"4,25746002197266";"6,32270317077637"
"133";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Rybnièná 59";"Bratislava - Vajnory";"83107";"4,42868957519531";"3,58305892944336";;"0";"3,25469818115234";"3,93331031799316";"0";"5,99093208312988";;;"2,173708152771";"3,0004545211792";"2,90571460723877"
"134";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sibírska 39";"Bratislava - Nové Mesto";"83102";"7,20625762939453";;"8,98461685180664";"9,10439453125";"8,86483917236328";;"0";;"9,05582733154297";;;"2,01973876953125";"8,41972579956055"
"135";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tbiliská 4";"Bratislava - Raèa";"83106";"7,63909378051758";;"8,76813354492188";"8,76079635620117";"8,77547149658203";;"2,96009521484375";;"9,7515251159668";;;"3,26565437316895";"7,71087112426758"
"136";"Bratislavskı";"Bratislava III";"Obec";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Škola pre mimoriadne nadané deti (ZŠ)";"Teplická 7";"Bratislava - Nové Mesto";"83102";;;;;;;"10";;;;;"3,78027839660645";"0,353338050842285"
"137";"Bratislavskı";"Bratislava III";"Samosprávny kraj";;"Slovenskı";"Gymnázium";"Škola pre mimoriadne nadané deti - Gymnázium";"Teplická 7";"Bratislava - Nové Mesto";"83102";"9,16106567382812";"9,45752563476563";;"6,91952438354492";"9,99999923706055";"10";"6,57700042724609";"10";;;"2,85922870635986";"1,79800624847412";
"138";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Vajnorská 19";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;
"139";"Bratislavskı";"Bratislava III";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ waldorfská";"Vihorlatská 10";"Bratislava - Nové Mesto";"83104";"7,5392822265625";;"9,34232788085938";"9,33582305908203";"9,34874114990234";;"2,99741611480713";;;;;"3,3340259552002";"5,84493293762207"
"140";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vrbenského 1";"Bratislava - Raèa";"83153";;;;;;;;;;;;;
"141";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Za kasáròou 2";"Bratislava - Nové Mesto";"83103";"7,48130493164062";;"8,99447937011719";"8,84722213745117";"9,14173736572266";;"0,536716270446777";;;;;"2,18509654998779";"8,18383102416992"
"143";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;
"144";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;
"145";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkr. gymnázium ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"8,19160461425781";;
"146";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;"0";"6,48648681640625";;;;"8,09788970947266";"9,54622192382812"
"147";"Bratislavskı";"Bratislava IV";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium AL";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;
"148";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Beòovského 1";"Bratislava - Dúbravka";"84101";"7,123095703125";;"8,57838363647461";"8,99840545654297";"8,15836181640625";;"0";;"8,97917785644531";;;"2,79157066345215";"7,15684814453125"
"149";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Nemeckı bil.";"Gymnázium";"Gymnázium";"Bilíkova 24";"Bratislava - Dúbravka";"84419";"7,62634353637695";"8,93552627563477";;"10";"8,53459930419922";"9,07243957519531";"1,05406360626221";"8,42767181396484";"3,26092948913574";;"6,17224159240723";"2,71434650421143";"6,86903228759766"
"150";"Bratislavskı";"Bratislava IV";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Bílikova 34";"Bratislava - Dúbravka";"84105";;;;;;;"0";;"9,38265151977539";;;"8,31172332763672";
"152";"Bratislavskı";"Bratislava IV";"Súkromník";"SOŠ veterinárna";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ veterinárna";"Bullova 2";"Bratislava - Dúbravka";"84420";"6,57860107421875";"6,98540573120117";;"0";"7,79170532226563";"6,02792549133301";"0";"7,56887817382812";;;"7,90532913208008";"7,38106307983398";"5,97208786010742"
"153";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Pedag.a sociál.akadémia";"Bullova 2";"Bratislava - Dúbravka";"84011";"6,13986663818359";"7,16190567016602";;"0";"8,74332580566406";"5,54837532043457";"0";"6,55020904541016";;;"3,78926887512207";"1,7050537109375";"7,51437149047852"
"154";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkromná stredná pedagogická škola";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";;;;;;;"0";;;;"5,4398265838623";"1,11876640319824";"10"
"155";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola pre telesne p.";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;"0";"9,06616973876953";;;"6,42631454467773";"8,46860885620117";
"156";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;
"157";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"OU pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84529";;;;;;;"0,947491073608398";"6,07482986450195";;;"6,22650756835938";"7,4714729309082";"0,0559001863002777"
"158";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Dúbravská cesta 11";"Bratislava - Karlova Ves";"84532";"7,05549392700195";"7,67404937744141";;"0";"9,15866470336914";"6,10515403747559";"0,450216674804688";"7,88170471191406";"7,02063446044922";;"4,65820198059082";"5,7948543548584";"3,47884368896484"
"159";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hargašova 5";"Bratislava - Záhorská Bystrica";"84106";"6,83583221435547";;"8,28861083984375";"8,00334930419922";"8,57387313842773";;"0";;"9,14202575683594";;;"2,46869239807129";"7,19230804443359"
"160";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Istrijská 22";"Bratislava - Devínska Nová Ves";"84107";;;;;;;;;;;;;
